ObjectId,Country,ISO2,ISO3,Indicator,Technology,Energy_Type,Unit,Source,CTS_Name,CTS_Code,CTS_Full_Descriptor,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020,F2021,F2022,F2023
1,Advanced Economies,,AETMP,Electricity Generation,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",109628.668,106082.875,115399.651,122991.148,134882.703,150757.179,160685.614,169043.661,177258.779,182491.37,200345.451,207450.183,223861.248,238487.933,250919.577,263542.75,274561.81,281658.673,286653.446,292379.608,294178.354,306827.472,297837.826,
1846,"Timor-Leste, Dem. Rep. of",TL,TLS,Electricity Installed Capacity,Fossil fuels,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",20.528,20.528,36.728,39.468,39.468,41.968,46.668,46.668,46.668,46.668,46.668,164.668,193.368,328.368,328.368,328.368,345.668,345.668,345.668,345.668,345.668,345.668,345.668,345.668
1847,"Timor-Leste, Dem. Rep. of",TL,TLS,Electricity Generation,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,1.5,1.555,1.555,1.555,1.555,1.555,1.625,1.625,1.625,1.625,1.625,1.625,,,,
1848,"Timor-Leste, Dem. Rep. of",TL,TLS,Electricity Installed Capacity,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,0.325,0.337,0.337,0.337,0.337,0.337,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.352
1849,"Timor-Leste, Dem. Rep. of",TL,TLS,Electricity Generation,Solar energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,0.006,0.012,0.019,0.025,0.095,0.158,0.222,0.708,1.197,1.501,1.816,2.114,2.104,1.616,1.267,0.918,0.551,0.543,0.605,
1850,"Timor-Leste, Dem. Rep. of",TL,TLS,Electricity Installed Capacity,Solar energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,0.004,0.008,0.012,0.016,0.061,0.102,0.143,0.457,0.772,0.969,1.172,1.364,1.358,1.042,0.818,0.592,0.356,0.351,0.391,0.407
1851,Togo,TG,TGO,Electricity Generation,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",50.667,34,28,46,95,102,150,160.8,103.812,116.783,191.38,118.6,201.309,237.189,73.226,326.565,660.59,431.86,374.278,441.434,513.647,607.217,711.979,
1852,Togo,TG,TGO,Electricity Installed Capacity,Fossil fuels,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",20,20,20,20,41.25,42.33,42.33,42.33,42.33,42.33,172.33,172.33,172.33,172.33,172.33,172.33,172.33,172.33,172.33,172.33,172.33,219.33,219.33,219.33
1853,Togo,TG,TGO,Electricity Generation,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",90,91.77,92,235.936,235.936,235.936,172,180,174,219,185,201.552,165.138,74,120,56.437,204,204,100.43,124.84,75.13,85.58,17.637,
1854,Togo,TG,TGO,Electricity Installed Capacity,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",67.4,67.4,67.4,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6
1855,Togo,TG,TGO,Electricity Generation,Solar energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,,,,0.011,0.022,0.044,0.105,0.143,0.869,8.881,12.131,14.84,72.548,103.178,
1856,Togo,TG,TGO,Electricity Installed Capacity,Solar energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,,,,0.007,0.014,0.029,0.07,0.096,0.586,4.406,7.292,10.804,64.255,66.195,66.195
1857,Tokelau,TK,TKL,Electricity Generation,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",0.53,0.53,0.53,0.53,0.56,0.59,0.62,0.65,0.676,0.75,0.8,0.85,0.345,0.101,0.096,0.096,0.096,0.096,0.105,0.105,0.105,0.105,0.105,
1858,Tokelau,TK,TKL,Electricity Installed Capacity,Fossil fuels,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144
1859,Tokelau,TK,TKL,Electricity Generation,Solar energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.549,1.077,1.12,1.51,1.655,1.655,1.655,1.655,1.655,1.655,1.655,
1860,Tokelau,TK,TKL,Electricity Installed Capacity,Solar energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.951,0.951,0.951,0.951,1.041,1.041,1.041,1.041,1.041,1.041,1.041,1.041
1861,Tokelau,TK,TKL,Electricity Generation,Wind energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,,,,,,,,,,,0.039,0.039,0.039,0.039,
1862,Tokelau,TK,TKL,Electricity Installed Capacity,Wind energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,,,,,,,,,,,0.015,0.015,0.015,0.015,0.015
1863,Tonga,TO,TON,Electricity Generation,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",41.08,39.583,42.485,46.028,47.911,50.78,53.142,54.563,54.471,51.65,51.683,52.776,51.852,51.372,51.551,53.451,58.262,60.282,61.304,63.344,64.182,67.475,69.943,
1864,Tonga,TO,TON,Electricity Installed Capacity,Fossil fuels,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",8.584,8.584,8.584,8.584,11.464,11.464,11.464,11.464,12.552,12.552,12.552,12.552,12.552,12.552,15.432,15.432,15.432,15.432,15.432,15.432,15.432,18.14,17.51,17.61
1865,Tonga,TO,TON,Electricity Generation,Solar energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",0.078,0.078,0.114,0.114,0.114,0.114,0.151,0.151,0.168,0.18,0.18,0.18,1.228,2.873,3.736,4.56,5.336,6.177,7.359,7.795,7.875,7.2,6.539,
1866,Tonga,TO,TON,Electricity Installed Capacity,Solar energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",0.057,0.057,0.084,0.084,0.084,0.084,0.111,0.111,0.122,0.131,0.131,0.311,2.002,2.709,2.714,3.75,4.562,6.729,7.009,7.009,7.009,7.009,14.299,15.099
1867,Tonga,TO,TON,Electricity Generation,Wind energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,,,,,0.01,0.014,0.018,0.029,0.018,0.119,1.431,2.626,1.969,1.312,
1868,Tonga,TO,TON,Electricity Installed Capacity,Wind energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,,,,,0.011,0.011,0.022,0.022,0.022,0.022,1.397,1.397,1.397,1.397,1.397
1869,Trinidad and Tobago,TT,TTO,Electricity Generation,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",20,29,26,12,23,22,26,19,,,,,,,,,,,,,,,,
1870,Trinidad and Tobago,TT,TTO,Electricity Installed Capacity,Bioenergy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,
1871,Trinidad and Tobago,TT,TTO,Electricity Generation,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",5414.2,5596.9,6113.7,6399.8,6692.2,7022,7190.4,7664.7,7719.414,7833.869,8442.306,8737.313,9092.903,9467.736,9853.228,10256.776,9964.196,9886.623,9181.911,9145.617,9192.668,9223.115,9453.689,
1872,Trinidad and Tobago,TT,TTO,Electricity Installed Capacity,Fossil fuels,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",1417,1416.7,1416.7,1416.7,1416.7,1416.7,1416.7,1624.7,1624.7,1688.7,1688.7,2098.7,2211,2368.7,2225,2225,2026,2031,2049,2019,2416.7,2031.75,2031.75,2031.75
1873,Trinidad and Tobago,TT,TTO,Electricity Generation,Solar energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",0.531,1.039,1.369,1.902,2.579,2.743,3.09,3.285,3.534,3.939,4.408,4.408,6.228,6.228,6.228,6.228,6.228,6.228,6.228,6.228,6.228,6.228,6.228,
1874,Trinidad and Tobago,TT,TTO,Electricity Installed Capacity,Solar energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",0.341,0.667,0.879,1.222,1.656,1.762,1.985,2.11,2.27,2.53,2.831,2.831,4,4,4,4,4,4,4,4,4,4.1,4.1,4.1
1875,Trinidad and Tobago,TT,TTO,Electricity Generation,Wind energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,,,,,,,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,
1876,Trinidad and Tobago,TT,TTO,Electricity Installed Capacity,Wind energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,,,,,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
1877,Tunisia,TN,TUN,Electricity Generation,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",10008,10776,11187,11631,12257,12820,13992,14429,14996,15252,16180,16331,17750,17951,18615,19118,19227,20107,20367,21272,20326.9,20999,20553,
1878,Tunisia,TN,TUN,Electricity Installed Capacity,Fossil fuels,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",2784,2784,2784,2861,2979,3218,3252,3232,3573,3690,3693,4101,4041,4270,4695,4649,4902,5007,4774,5070,5622,5622,6072,6072
1879,Tunisia,TN,TUN,Electricity Generation,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",64,54,64,166,153.5,14.52,91.7,48.6,37.9,78.9,50.1,53.66,109.6,60.1,55.91,70,45,17,17,66,46,28.2,14.9,
1880,Tunisia,TN,TUN,Electricity Installed Capacity,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,66,66,66,66,66,66
1881,Tunisia,TN,TUN,Electricity Generation,Solar energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",2,2,2,2,2,2,2,2,2,3,4,5,6,15,28,44,67,137,178,258,346,480,539.1,
1882,Tunisia,TN,TUN,Electricity Installed Capacity,Solar energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",0.837,0.971,1.084,1.144,1.184,1.194,1.206,1.216,1.316,1.396,1.813,2.896,5.571,9.537,17.074,27.547,38.06,47.076,63.749,80.049,94.89,94.89,197.076,506.076
